,Promedio1,DesviacionEstandar1,Media1,Minimo1,Maximo1,Promedio2,DesviacionEstandar2,Media2,Minimo2,Maximo2,Promedio3,DesviacionEstandar3,Media3,Minimo3,Maximo3,Promedio4,DesviacionEstandar4,Media4,Minimo4,Maximo4,Promedio5,DesviacionEstandar5,Media5,Minimo5,Maximo5,Promedio6,DesviacionEstandar6,Media6,Minimo6,Maximo6,Promedio7,DesviacionEstandar7,Media7,Minimo7,Maximo7,Promedio8,DesviacionEstandar8,Media8,Minimo8,Maximo8,Promedio9,DesviacionEstandar9,Media9,Minimo9,Maximo9,Promedio10,DesviacionEstandar10,Media10,Minimo10,Maximo10,Promedio11,DesviacionEstandar11,Media11,Minimo11,Maximo11,Promedio12,DesviacionEstandar12,Media12,Minimo12,Maximo12,Emocion
154,0.0,55.07,15.67,-157.78,73.07,0.0,101.76,9.02,-277.59,192.69,0.0,87.7,12.63,-272.32,245.05,0.0,101.88,2.82,-258.02,217.42,0.0,100.73,-5.65,-241.15,314.74,0.0,124.89,-10.71,-282.74,320.35,0.0,144.7,-1.53,-367.14,279.71,0.0,142.55,9.18,-385.72,286.41,0.0,125.44,11.01,-379.64,282.18,0.0,125.9,-1.42,-354.49,328.11,0.0,119.63,20.14,-374.85,214.26,0.0,107.01,11.26,-261.29,265.86,02
155,0.0,51.83,17.14,-184.15,83.01,0.0,76.89,-14.67,-149.71,224.33,0.0,98.89,1.83,-224.61,182.9,0.0,122.41,-7.85,-227.52,266.68,0.0,139.26,26.86,-347.67,289.59,0.0,128.42,-9.6,-269.65,278.76,0.0,160.71,-9.46,-391.98,421.31,0.0,246.76,-43.94,-630.78,514.85,0.0,118.24,3.78,-350.92,299.62,0.0,140.67,12.62,-420.12,369.39,0.0,134.81,-3.58,-307.55,388.42,0.0,160.53,5.66,-523.14,324.16,03
156,0.0,54.43,17.49,-131.12,81.45,0.0,94.88,10.62,-235.1,184.24,0.0,82.87,-3.08,-176.11,246.27,0.0,105.22,-3.39,-195.06,298.01,0.0,99.06,-1.39,-234.49,242.43,0.0,119.97,3.09,-267.21,269.4,0.0,136.59,-1.57,-360.0,253.47,0.0,141.26,25.34,-430.85,321.23,0.0,157.99,17.87,-450.39,446.18,0.0,127.28,8.46,-320.05,266.05,0.0,146.71,6.98,-295.49,428.58,0.0,129.51,-7.8,-315.13,265.5,04
157,0.0,55.1,17.28,-138.06,67.06,0.0,85.78,9.47,-234.97,144.84,0.0,107.13,-0.42,-199.24,313.28,0.0,133.64,-6.77,-303.35,273.97,0.0,101.46,5.25,-310.22,256.25,0.0,121.06,-4.35,-277.56,333.55,0.0,145.78,-19.74,-344.44,322.56,0.0,187.52,-7.08,-436.75,412.14,0.0,139.88,6.62,-291.26,351.28,0.0,112.87,-5.63,-310.36,273.23,0.0,134.7,8.2,-343.81,355.7,0.0,168.78,-3.27,-468.7,281.64,05
158,0.0,81.56,-12.66,-127.1,129.11,0.0,98.67,31.53,-223.69,181.29,0.0,82.51,-8.07,-203.61,172.16,0.0,90.4,17.9,-243.2,165.64,0.0,111.19,5.09,-224.87,279.22,0.0,156.75,31.65,-400.99,271.4,0.0,109.14,5.28,-281.92,352.16,0.0,159.3,-17.6,-374.4,369.27,0.0,127.94,-4.76,-286.71,286.91,0.0,115.47,13.52,-315.44,274.34,0.0,153.76,-15.26,-331.01,401.1,0.0,139.02,23.6,-399.86,256.61,06
159,0.0,63.46,15.23,-187.74,92.41,0.0,90.48,-5.01,-249.45,203.04,0.0,113.38,29.1,-222.85,226.24,0.0,118.89,9.32,-270.34,259.47,0.0,95.12,9.27,-308.41,197.45,0.0,147.88,-3.99,-314.34,374.44,0.0,170.06,-29.66,-314.93,425.72,0.0,175.32,-1.82,-397.14,402.6,0.0,116.11,7.61,-248.61,233.27,0.0,120.87,3.21,-398.7,295.43,0.0,158.97,6.31,-314.87,334.16,0.0,135.79,7.32,-362.36,321.39,07
160,0.0,60.7,13.96,-187.4,83.2,0.0,79.25,10.62,-175.76,190.78,0.0,126.95,4.56,-315.53,291.48,0.0,119.95,2.17,-303.76,286.12,0.0,134.81,-5.46,-265.37,277.77,0.0,138.15,1.43,-326.53,322.46,0.0,151.94,-4.87,-254.78,576.38,0.0,150.86,1.74,-366.77,383.7,0.0,144.32,4.44,-639.16,321.36,0.0,137.6,-0.26,-314.01,323.09,0.0,135.83,-8.58,-323.68,284.07,0.0,143.06,15.35,-332.39,289.79,08
161,0.0,62.49,18.0,-174.6,97.36,0.0,75.23,12.69,-201.99,142.94,0.0,111.04,10.93,-284.0,296.56,0.0,100.05,13.25,-314.14,257.18,0.0,119.84,-1.84,-214.18,368.83,0.0,160.07,-3.59,-363.98,329.13,0.0,125.17,8.96,-298.59,290.37,0.0,149.24,-8.48,-289.04,382.27,0.0,126.61,3.08,-331.76,270.34,0.0,145.56,9.02,-410.43,338.62,0.0,147.64,-6.42,-326.92,435.95,0.0,106.19,-11.58,-354.12,356.76,01
162,0.0,65.56,12.11,-171.49,101.21,0.0,84.1,14.98,-257.72,115.39,0.0,114.99,0.13,-226.0,332.94,0.0,120.8,19.69,-313.63,237.38,0.0,115.27,-8.58,-244.45,267.25,0.0,141.26,28.28,-365.96,304.94,0.0,188.08,9.53,-460.07,416.78,0.0,193.42,27.67,-568.46,381.58,0.0,156.86,1.3,-426.64,305.35,0.0,119.79,2.97,-321.68,257.6,0.0,116.1,5.1,-305.34,309.3,0.0,120.72,3.25,-304.79,271.76,02
163,0.0,60.18,19.97,-198.15,80.03,0.0,66.83,-5.47,-184.68,154.96,0.0,128.23,18.96,-293.93,333.69,0.0,120.29,-1.34,-229.66,237.46,0.0,100.26,-9.99,-266.2,205.93,0.0,164.97,-5.78,-399.25,304.58,0.0,165.04,46.1,-443.58,297.76,0.0,168.39,-10.88,-385.01,468.93,0.0,133.3,0.24,-287.69,280.88,0.0,164.12,20.11,-522.96,409.89,0.0,141.53,2.27,-350.41,295.75,0.0,124.24,13.16,-323.89,258.84,03
164,0.0,68.81,12.42,-173.96,110.74,0.0,103.54,12.24,-264.36,157.88,0.0,82.56,-21.98,-162.32,188.49,0.0,97.63,7.9,-330.18,322.97,0.0,106.82,-17.45,-252.56,259.84,0.0,153.28,33.76,-447.53,283.24,0.0,143.99,-20.94,-310.21,330.37,0.0,156.54,-3.65,-320.23,484.0,0.0,128.05,2.44,-357.26,371.23,0.0,105.49,2.37,-322.55,228.21,0.0,99.1,-3.17,-209.7,208.97,0.0,89.94,4.87,-250.07,201.3,04
165,0.0,63.6,8.52,-183.61,92.98,0.0,74.26,-14.44,-134.61,215.82,0.0,121.67,12.67,-287.88,302.28,0.0,117.76,3.27,-243.15,272.21,0.0,122.85,-15.59,-331.36,262.53,0.0,195.13,-6.92,-424.92,418.39,0.0,172.52,22.74,-429.02,370.32,0.0,205.71,-34.94,-378.74,565.54,0.0,164.52,-17.91,-369.36,498.89,0.0,138.5,18.8,-363.46,286.67,0.0,114.13,7.22,-408.81,219.49,0.0,157.47,-5.02,-343.86,362.38,05
166,0.0,67.85,31.39,-179.85,90.24,0.0,113.19,-11.21,-207.58,234.36,0.0,113.6,24.1,-239.69,280.08,0.0,117.65,4.95,-344.46,263.03,0.0,103.54,12.56,-219.59,265.87,0.0,175.75,25.42,-546.28,314.55,0.0,188.42,-8.91,-473.6,392.95,0.0,181.08,-30.38,-439.43,527.45,0.0,151.9,8.04,-419.94,359.9,0.0,125.68,7.59,-320.34,287.62,0.0,100.03,15.5,-249.48,230.6,0.0,168.94,3.83,-424.98,416.51,06
167,0.0,54.26,11.76,-173.88,96.52,0.0,115.61,-13.43,-195.21,197.07,0.0,130.83,21.73,-303.83,257.44,0.0,157.18,23.64,-395.54,272.35,0.0,115.99,24.69,-233.97,241.36,0.0,181.71,-18.99,-433.66,318.9,0.0,138.88,12.65,-416.6,276.78,0.0,179.55,-28.88,-304.23,473.5,0.0,123.23,9.82,-329.62,358.93,0.0,143.06,15.83,-414.79,303.05,0.0,109.83,-7.05,-262.25,394.59,0.0,133.34,-7.56,-299.95,322.63,07
168,0.0,55.9,14.0,-156.47,94.18,0.0,101.56,-27.78,-166.96,251.66,0.0,140.74,26.46,-330.06,278.58,0.0,120.76,16.66,-310.39,250.05,0.0,99.01,6.83,-260.41,275.46,0.0,155.68,-9.9,-445.21,357.44,0.0,173.33,18.03,-493.23,412.75,0.0,228.83,-19.6,-550.43,717.4,0.0,159.62,22.49,-459.29,436.5,0.0,136.91,12.82,-274.67,313.24,0.0,160.03,14.51,-361.58,361.79,0.0,148.96,-18.05,-387.13,432.29,08
169,0.0,59.38,22.82,-166.01,79.24,0.0,84.88,-5.97,-200.06,214.79,0.0,100.78,0.27,-178.81,306.79,0.0,152.53,21.78,-376.03,298.85,0.0,113.54,-0.42,-225.11,321.61,0.0,152.53,13.67,-388.74,312.37,0.0,163.0,0.8,-342.3,317.14,0.0,179.77,15.03,-414.61,355.59,0.0,121.14,-4.99,-277.62,285.37,0.0,139.68,18.98,-453.05,317.09,0.0,165.61,37.12,-501.75,282.81,0.0,153.5,-2.54,-322.46,385.32,01
170,0.0,54.77,19.64,-130.03,68.21,0.0,102.44,9.58,-255.34,202.77,0.0,101.0,-3.51,-235.27,272.05,0.0,164.45,33.75,-400.39,319.01,0.0,130.79,-12.82,-306.76,342.27,0.0,153.27,3.95,-343.1,350.99,0.0,171.29,22.71,-414.5,285.17,0.0,157.18,15.28,-401.32,344.29,0.0,129.11,3.43,-344.38,268.84,0.0,134.45,-2.11,-289.49,316.96,0.0,167.77,15.45,-400.39,438.82,0.0,149.63,20.07,-364.19,303.99,02
171,0.0,64.39,21.48,-172.03,85.27,0.0,86.34,5.63,-235.93,167.82,0.0,127.57,-7.58,-262.68,290.73,0.0,129.42,-4.88,-310.69,300.86,0.0,117.28,-0.13,-307.94,260.79,0.0,148.99,28.5,-392.51,358.4,0.0,163.83,-10.0,-360.48,381.03,0.0,190.49,14.17,-455.54,328.9,0.0,154.63,6.22,-341.94,458.97,0.0,142.46,-16.96,-278.76,367.78,0.0,174.72,5.22,-509.28,402.06,0.0,155.34,8.6,-309.55,446.56,03
172,0.0,51.9,11.11,-186.82,67.85,0.0,73.36,4.68,-217.4,175.01,0.0,95.91,-4.92,-231.5,328.73,0.0,145.15,14.12,-305.91,288.4,0.0,93.87,-1.28,-250.35,200.55,0.0,176.8,18.07,-442.15,327.75,0.0,172.42,-28.03,-371.6,378.59,0.0,156.52,-2.91,-353.11,369.76,0.0,113.94,2.38,-307.12,242.81,0.0,131.78,-31.75,-350.14,274.83,0.0,198.64,44.83,-472.92,400.2,0.0,160.17,15.48,-470.34,335.53,04
173,0.0,69.65,23.71,-184.62,92.67,0.0,91.44,-8.21,-182.11,226.35,0.0,116.82,-7.9,-262.74,304.22,0.0,158.09,0.92,-333.93,307.93,0.0,132.83,14.53,-302.32,280.59,0.0,143.71,14.16,-326.39,332.94,0.0,214.65,28.19,-561.12,371.9,0.0,112.51,12.7,-280.63,352.84,0.0,157.45,-1.52,-442.33,370.33,0.0,137.59,0.88,-367.57,357.92,0.0,174.86,15.87,-462.42,359.52,0.0,143.7,10.05,-370.37,362.98,05
174,0.0,58.93,20.97,-178.41,72.38,0.0,79.85,1.09,-185.95,189.15,0.0,129.38,-3.98,-306.04,357.25,0.0,140.66,11.44,-341.55,276.25,0.0,116.46,-12.5,-251.86,303.42,0.0,115.94,9.6,-352.28,276.98,0.0,192.23,-10.62,-372.02,379.91,0.0,183.69,4.8,-448.87,468.88,0.0,137.9,3.43,-378.05,298.47,0.0,127.84,5.96,-394.34,265.61,0.0,183.03,34.37,-452.14,369.02,0.0,143.2,0.65,-319.36,314.5,06
175,0.0,66.71,23.15,-190.64,85.9,0.0,80.24,1.87,-184.79,196.64,0.0,120.76,4.92,-254.88,281.07,0.0,113.07,-3.02,-261.75,232.85,0.0,120.43,15.48,-302.99,198.03,0.0,156.01,2.15,-386.18,493.19,0.0,202.86,19.14,-452.35,454.71,0.0,168.41,-2.89,-338.62,377.8,0.0,132.96,-11.02,-317.87,391.96,0.0,140.5,1.79,-575.58,336.09,0.0,158.76,3.22,-444.49,391.98,0.0,169.29,26.24,-462.39,466.21,07
176,0.0,76.17,7.94,-142.13,115.38,0.0,88.0,3.96,-212.49,211.73,0.0,117.89,12.04,-238.26,281.19,0.0,140.56,-9.59,-264.78,287.06,0.0,135.93,16.84,-383.67,314.46,0.0,165.36,-7.94,-402.63,335.31,0.0,159.62,-9.59,-424.45,355.26,0.0,152.93,-15.35,-368.17,315.32,0.0,136.93,-17.34,-346.98,449.11,0.0,143.02,8.97,-438.07,319.33,0.0,169.59,15.51,-396.69,390.85,0.0,158.21,-1.17,-336.74,307.13,08
177,0.0,63.75,25.47,-189.91,71.76,0.0,98.9,-2.21,-306.52,183.18,0.0,112.07,-10.79,-205.45,373.55,0.0,102.22,13.85,-242.32,232.9,0.0,171.45,-43.99,-331.61,400.17,0.0,152.67,21.56,-339.19,260.29,0.0,145.24,27.65,-401.09,251.04,0.0,127.81,-9.48,-320.92,313.38,0.0,153.85,-17.24,-298.86,521.91,0.0,119.12,-12.22,-243.56,275.03,0.0,127.41,12.22,-357.96,266.7,0.0,151.09,-13.51,-338.24,369.88,01
178,0.0,67.78,18.43,-155.6,111.56,0.0,86.26,12.97,-247.18,151.64,0.0,98.21,-2.18,-191.88,346.34,0.0,116.9,36.63,-278.21,170.95,0.0,121.29,-20.37,-228.64,309.67,0.0,171.67,13.05,-372.7,271.86,0.0,112.36,4.84,-318.36,227.47,0.0,140.58,24.65,-391.76,248.25,0.0,155.48,-0.56,-421.97,387.0,0.0,114.47,-3.45,-333.46,257.72,0.0,102.09,5.99,-365.67,227.45,0.0,128.49,0.1,-424.5,371.31,02
179,0.0,55.0,20.47,-203.97,61.16,0.0,69.44,4.29,-171.71,157.55,0.0,105.68,-8.4,-236.41,294.27,0.0,159.34,-4.23,-375.71,318.98,0.0,139.74,34.61,-273.61,322.74,0.0,145.35,10.61,-370.19,267.58,0.0,126.8,-6.72,-363.79,351.34,0.0,153.82,14.48,-373.97,330.76,0.0,159.65,17.76,-459.22,435.51,0.0,126.41,-2.1,-396.91,360.97,0.0,139.11,9.24,-291.84,400.61,0.0,141.17,-11.31,-406.39,386.57,03
180,0.0,61.63,23.42,-173.65,107.6,0.0,77.24,-6.76,-228.84,215.74,0.0,153.61,-13.1,-244.14,468.32,0.0,109.66,32.09,-265.42,201.21,0.0,132.42,-18.49,-271.71,334.7,0.0,170.77,-4.87,-353.56,429.88,0.0,117.77,-9.31,-352.34,420.16,0.0,141.16,-5.44,-293.44,340.13,0.0,147.35,5.08,-361.54,335.02,0.0,127.92,-3.55,-249.55,350.56,0.0,105.1,1.36,-279.05,226.96,0.0,117.89,-4.47,-275.18,320.7,04
181,0.0,56.78,12.6,-181.93,71.84,0.0,72.11,1.87,-137.4,148.93,0.0,106.93,-13.9,-211.31,245.5,0.0,125.81,18.73,-340.25,228.02,0.0,150.37,23.22,-362.86,313.67,0.0,129.48,10.45,-322.07,298.73,0.0,149.27,-26.51,-329.36,301.19,0.0,162.76,7.55,-390.2,344.97,0.0,178.82,-23.46,-396.62,547.69,0.0,120.35,8.06,-314.02,284.98,0.0,135.61,5.48,-390.36,282.44,0.0,135.6,6.57,-381.19,387.81,05
182,0.0,70.15,20.42,-177.65,95.61,0.0,78.54,-12.04,-152.14,185.24,0.0,117.69,16.72,-245.02,290.63,0.0,134.29,6.36,-354.44,247.25,0.0,134.14,-7.84,-263.2,300.25,0.0,138.67,-28.28,-262.78,295.34,0.0,151.11,22.32,-321.64,390.12,0.0,167.78,27.66,-391.25,345.66,0.0,139.95,1.56,-319.8,359.85,0.0,113.61,-6.01,-299.73,329.45,0.0,121.41,12.96,-441.64,305.95,0.0,127.35,-0.01,-353.94,306.8,06
183,0.0,64.68,15.87,-140.32,105.67,0.0,76.99,10.32,-217.23,172.36,0.0,115.82,-2.61,-268.22,214.86,0.0,122.31,0.95,-313.85,288.62,0.0,132.69,-11.97,-306.4,383.59,0.0,142.13,14.33,-378.55,280.85,0.0,150.84,31.94,-431.17,317.79,0.0,133.3,2.25,-309.38,266.51,0.0,154.45,13.9,-448.89,420.75,0.0,145.32,8.63,-370.75,401.41,0.0,135.38,3.75,-390.76,283.79,0.0,157.01,-1.08,-296.87,479.91,07
184,0.0,54.24,13.04,-188.75,75.66,0.0,67.29,-3.49,-128.51,162.42,0.0,116.51,-11.26,-306.81,371.73,0.0,131.87,-2.34,-411.13,299.15,0.0,165.48,51.68,-363.42,288.45,0.0,141.11,-0.56,-329.33,360.88,0.0,141.51,-13.16,-399.87,334.07,0.0,164.55,7.06,-434.88,346.2,0.0,123.02,-9.53,-304.73,288.61,0.0,122.17,-8.85,-320.87,297.18,0.0,108.14,2.88,-276.07,230.36,0.0,164.71,-15.87,-370.55,345.59,08
185,0.0,53.5,17.79,-155.22,69.34,0.0,103.14,18.62,-242.87,221.22,0.0,111.87,-10.41,-251.44,330.06,0.0,134.79,13.51,-373.48,249.71,0.0,100.78,4.31,-303.86,244.79,0.0,176.34,15.46,-484.69,444.52,0.0,156.46,14.72,-437.53,383.05,0.0,139.05,-29.33,-275.28,318.9,0.0,153.64,37.84,-473.11,261.39,0.0,107.01,10.83,-274.26,297.86,0.0,171.48,-34.04,-352.11,409.26,0.0,142.67,0.3,-333.54,288.23,01
186,0.0,60.28,17.34,-196.99,70.88,0.0,86.96,14.93,-257.23,179.71,0.0,105.38,-35.24,-165.07,308.51,0.0,145.4,1.74,-254.71,261.8,0.0,107.46,2.07,-229.76,283.28,0.0,168.32,16.01,-523.48,298.07,0.0,146.9,-14.43,-304.86,313.03,0.0,134.36,3.25,-353.43,272.89,0.0,131.28,-17.01,-303.09,345.93,0.0,106.64,0.0,-264.59,222.22,0.0,157.0,-12.15,-341.84,437.57,0.0,109.04,-2.62,-302.05,252.5,02
187,0.0,63.77,25.71,-152.49,81.45,0.0,101.95,14.27,-225.66,191.09,0.0,109.84,-5.2,-243.89,328.98,0.0,132.35,4.68,-328.09,322.7,0.0,138.81,-2.13,-310.08,319.99,0.0,148.91,5.17,-470.71,316.6,0.0,164.82,4.95,-403.37,340.16,0.0,173.02,-4.85,-333.25,500.61,0.0,137.22,-0.6,-376.08,307.37,0.0,142.36,18.06,-265.95,347.89,0.0,139.94,21.19,-383.91,359.56,0.0,122.46,13.57,-305.46,304.24,03
188,0.0,47.42,14.15,-106.54,83.3,0.0,88.63,24.23,-227.55,134.32,0.0,87.05,2.16,-234.72,212.22,0.0,148.59,5.67,-526.8,267.9,0.0,134.2,-11.85,-278.46,266.77,0.0,171.16,14.66,-437.39,345.02,0.0,166.73,4.8,-303.29,394.29,0.0,125.88,7.24,-249.18,366.99,0.0,127.5,0.58,-308.55,354.19,0.0,115.72,7.91,-274.23,258.53,0.0,132.07,-18.39,-266.57,340.94,0.0,115.81,-3.69,-253.64,267.72,04
189,0.0,58.0,17.97,-167.41,85.29,0.0,96.66,4.8,-231.15,252.56,0.0,105.35,-17.14,-247.11,301.53,0.0,151.8,-12.36,-329.36,306.57,0.0,114.24,-2.55,-271.51,252.93,0.0,193.5,27.82,-659.6,398.24,0.0,195.39,9.77,-430.94,409.05,0.0,143.6,-19.58,-295.56,370.51,0.0,218.9,59.55,-724.58,428.71,0.0,136.64,8.13,-299.14,285.39,0.0,191.83,-26.46,-427.77,532.89,0.0,134.13,3.83,-305.61,456.14,05
190,0.0,73.11,32.89,-187.48,98.52,0.0,88.25,-14.53,-202.55,202.93,0.0,103.86,9.75,-238.67,232.32,0.0,152.84,30.47,-327.64,272.16,0.0,130.06,20.14,-372.49,268.67,0.0,150.43,19.03,-485.76,302.72,0.0,152.47,23.37,-415.2,349.71,0.0,161.63,-31.95,-401.45,415.54,0.0,234.71,22.51,-687.68,438.16,0.0,137.25,-8.54,-293.08,296.78,0.0,170.79,-22.66,-363.66,527.52,0.0,137.93,16.68,-302.31,346.32,06
191,0.0,56.35,19.93,-189.33,78.71,0.0,72.67,5.61,-169.55,161.75,0.0,114.59,10.83,-295.53,313.49,0.0,159.32,-8.44,-329.62,401.59,0.0,136.93,17.74,-379.38,387.32,0.0,184.42,26.67,-449.44,335.39,0.0,194.45,-5.4,-543.48,407.11,0.0,133.62,7.99,-311.0,341.94,0.0,260.15,-46.41,-427.63,603.38,0.0,115.67,11.46,-350.24,247.04,0.0,156.17,-16.39,-307.58,369.04,0.0,177.65,29.13,-380.81,375.99,07
192,0.0,63.18,17.81,-217.22,97.15,0.0,82.71,16.08,-208.83,187.06,0.0,106.34,-1.61,-288.35,275.87,0.0,145.87,9.64,-377.14,333.13,0.0,115.73,-2.29,-281.15,322.16,0.0,167.29,17.35,-478.41,384.38,0.0,138.56,0.71,-389.03,358.9,0.0,144.09,-11.07,-350.23,340.21,0.0,144.49,13.36,-426.8,349.83,0.0,119.67,7.97,-284.62,292.64,0.0,128.54,6.76,-327.53,342.54,0.0,131.06,-0.55,-303.78,303.44,08
